time_us,displacement_x_1.950m
232.07157605,0.00000000
232.27804542,0.00000000
232.48451480,0.00000000
232.69098417,0.00000000
232.89745354,0.00000000
233.10392292,0.00000000
233.31039229,0.00000000
233.51686167,0.00000000
233.72333104,0.00000000
233.92980041,-0.00000000
234.13626979,-0.00000000
234.34273916,-0.00000000
234.54920853,-0.00000000
234.75567791,-0.00000000
234.96214728,-0.00000000
235.16861666,-0.00000000
235.37508603,-0.00000000
235.58155540,-0.00000000
235.78802478,-0.00000000
235.99449415,-0.00000000
236.20096352,-0.00000000
236.40743290,-0.00000000
236.61390227,-0.00000000
236.82037164,-0.00000000
237.02684102,-0.00000000
237.23331039,-0.00000000
237.43977977,-0.00000000
237.64624914,-0.00000000
237.85271851,-0.00000000
238.05918789,-0.00000000
238.26565726,-0.00000000
238.47212663,-0.00000000
238.67859601,-0.00000000
238.88506538,-0.00000000
239.09153476,-0.00000000
239.29800413,-0.00000000
239.50447350,-0.00000000
239.71094288,-0.00000000
239.91741225,-0.00000000
240.12388162,-0.00000000
240.33035100,-0.00000000
240.53682037,-0.00000000
240.74328975,-0.00000000
240.94975912,-0.00000000
241.15622849,-0.00000000
241.36269787,-0.00000000
241.56916724,-0.00000000
241.77563661,-0.00000000
241.98210599,-0.00000000
242.18857536,-0.00000000
242.39504474,-0.00000000
242.60151411,-0.00000000
242.80798348,-0.00000000
243.01445286,-0.00000000
243.22092223,-0.00000000
243.42739160,0.00000000
243.63386098,0.00000000
243.84033035,0.00000000
244.04679972,0.00000000
244.25326910,0.00000000
244.45973847,0.00000000
244.66620785,0.00000000
244.87267722,0.00000000
245.07914659,0.00000000
245.28561597,0.00000000
245.49208534,0.00000000
245.69855471,0.00000000
245.90502409,0.00000000
246.11149346,0.00000000
246.31796284,0.00000000
246.52443221,0.00000000
246.73090158,0.00000000
246.93737096,0.00000000
247.14384033,0.00000000
247.35030970,0.00000000
247.55677908,0.00000000
247.76324845,0.00000000
247.96971783,0.00000000
248.17618720,0.00000000
248.38265657,0.00000000
248.58912595,0.00000000
248.79559532,0.00000000
249.00206469,0.00000000
249.20853407,0.00000000
249.41500344,0.00000000
249.62147281,0.00000000
249.82794219,0.00000000
250.03441156,0.00000000
250.24088094,0.00000000
250.44735031,0.00000000
250.65381968,0.00000000
250.86028906,0.00000000
251.06675843,0.00000000
251.27322780,0.00000000
251.47969718,0.00000000
251.68616655,0.00000000
251.89263593,0.00000000
252.09910530,0.00000000
252.30557467,0.00000000
252.51204405,0.00000000
252.71851342,0.00000000
252.92498279,0.00000000
253.13145217,0.00000000
253.33792154,0.00000000
253.54439092,0.00000000
253.75086029,0.00000000
253.95732966,0.00000000
254.16379904,0.00000000
254.37026841,0.00000000
254.57673778,0.00000000
254.78320716,-0.00000000
254.98967653,-0.00000000
255.19614591,-0.00000000
255.40261528,-0.00000000
255.60908465,-0.00000000
255.81555403,-0.00000000
256.02202340,-0.00000000
256.22849277,-0.00000000
256.43496215,-0.00000000
256.64143152,-0.00000000
256.84790089,-0.00000000
257.05437027,-0.00000000
257.26083964,-0.00000000
257.46730902,-0.00000000
257.67377839,-0.00000000
257.88024776,-0.00000000
258.08671714,-0.00000000
258.29318651,-0.00000000
258.49965588,-0.00000000
258.70612526,-0.00000000
258.91259463,-0.00000000
259.11906401,-0.00000000
259.32553338,-0.00000000
259.53200275,-0.00000000
259.73847213,-0.00000000
259.94494150,-0.00000000
260.15141087,-0.00000000
260.35788025,-0.00000000
260.56434962,-0.00000000
260.77081900,-0.00000000
260.97728837,-0.00000000
261.18375774,-0.00000000
261.39022712,-0.00000000
261.59669649,-0.00000000
261.80316586,-0.00000000
262.00963524,-0.00000000
262.21610461,-0.00000000
262.42257398,-0.00000000
262.62904336,-0.00000000
262.83551273,-0.00000000
263.04198211,-0.00000000
263.24845148,-0.00000000
263.45492085,-0.00000000
263.66139023,-0.00000000
263.86785960,-0.00000000
264.07432897,-0.00000000
264.28079835,-0.00000000
264.48726772,-0.00000000
264.69373710,-0.00000000
264.90020647,-0.00000000
265.10667584,-0.00000000
265.31314522,-0.00000000
265.51961459,-0.00000000
265.72608396,-0.00000000
265.93255334,-0.00000000
266.13902271,-0.00000000
266.34549209,-0.00000000
266.55196146,-0.00000000
266.75843083,-0.00000000
266.96490021,-0.00000000
267.17136958,-0.00000000
267.37783895,-0.00000000
267.58430833,-0.00000000
267.79077770,-0.00000000
267.99724708,-0.00000000
268.20371645,-0.00000000
268.41018582,-0.00000000
268.61665520,-0.00000000
268.82312457,-0.00000000
269.02959394,-0.00000000
269.23606332,-0.00000000
269.44253269,0.00000000
269.64900206,0.00000000
269.85547144,0.00000000
270.06194081,0.00000000
270.26841019,0.00000000
270.47487956,0.00000000
270.68134893,0.00000000
270.88781831,0.00000000
271.09428768,0.00000000
271.30075705,0.00000000
271.50722643,0.00000000
271.71369580,0.00000000
271.92016518,0.00000000
272.12663455,0.00000000
272.33310392,0.00000000
272.53957330,0.00000000
272.74604267,0.00000000
272.95251204,0.00000000
273.15898142,0.00000000
273.36545079,0.00000000
273.57192017,0.00000000
273.77838954,0.00000000
273.98485891,0.00000000
274.19132829,0.00000000
274.39779766,0.00000000
274.60426703,0.00000000
274.81073641,0.00000000
275.01720578,0.00000000
275.22367515,0.00000000
275.43014453,0.00000000
275.63661390,0.00000000
275.84308328,0.00000000
276.04955265,0.00000000
276.25602202,0.00000000
276.46249140,0.00000000
276.66896077,0.00000000
276.87543014,0.00000000
277.08189952,0.00000000
277.28836889,0.00000000
277.49483827,0.00000000
277.70130764,0.00000000
277.90777701,0.00000000
278.11424639,0.00000000
278.32071576,0.00000000
278.52718513,0.00000000
278.73365451,0.00000000
278.94012388,0.00000000
279.14659326,0.00000000
279.35306263,0.00000000
279.55953200,0.00000000
279.76600138,0.00000000
279.97247075,0.00000000
280.17894012,0.00000000
280.38540950,0.00000000
280.59187887,0.00000000
280.79834825,0.00000000
281.00481762,0.00000000
281.21128699,0.00000000
281.41775637,0.00000000
281.62422574,0.00000000
281.83069511,0.00000000
282.03716449,0.00000000
282.24363386,0.00000000
282.45010323,0.00000000
282.65657261,0.00000000
282.86304198,0.00000000
283.06951136,0.00000000
283.27598073,0.00000000
283.48245010,0.00000000
283.68891948,0.00000000
283.89538885,0.00000000
284.10185822,0.00000000
284.30832760,0.00000000
284.51479697,0.00000000
284.72126635,0.00000000
284.92773572,0.00000000
285.13420509,0.00000000
285.34067447,0.00000000
285.54714384,0.00000000
285.75361321,0.00000000
285.96008259,0.00000000
286.16655196,0.00000000
286.37302134,0.00000000
286.57949071,0.00000000
286.78596008,-0.00000000
286.99242946,-0.00000000
287.19889883,-0.00000000
287.40536820,-0.00000000
287.61183758,-0.00000000
287.81830695,-0.00000000
288.02477632,-0.00000000
288.23124570,-0.00000000
288.43771507,-0.00000000
288.64418445,-0.00000000
288.85065382,-0.00000000
289.05712319,-0.00000000
289.26359257,-0.00000000
289.47006194,-0.00000000
289.67653131,-0.00000000
289.88300069,-0.00000000
290.08947006,-0.00000000
290.29593944,-0.00000000
290.50240881,-0.00000000
290.70887818,-0.00000000
290.91534756,-0.00000000
291.12181693,-0.00000000
291.32828630,-0.00000000
291.53475568,-0.00000000
291.74122505,-0.00000000
291.94769443,-0.00000000
292.15416380,-0.00000000
292.36063317,-0.00000000
292.56710255,-0.00000000
292.77357192,-0.00000000
292.98004129,-0.00000000
293.18651067,-0.00000000
293.39298004,-0.00000000
293.59944942,-0.00000000
293.80591879,-0.00000000
294.01238816,-0.00000000
294.21885754,-0.00000000
294.42532691,-0.00000000
294.63179628,-0.00000000
294.83826566,-0.00000000
295.04473503,-0.00000000
295.25120440,-0.00000000
295.45767378,-0.00000000
295.66414315,-0.00000000
295.87061253,-0.00000000
296.07708190,-0.00000000
296.28355127,-0.00000000
296.49002065,-0.00000000
296.69649002,-0.00000000
296.90295939,-0.00000000
297.10942877,-0.00000000
297.31589814,-0.00000000
297.52236752,-0.00000000
297.72883689,-0.00000000
297.93530626,-0.00000000
298.14177564,-0.00000000
298.34824501,-0.00000000
298.55471438,-0.00000000
298.76118376,-0.00000000
298.96765313,-0.00000000
299.17412251,-0.00000000
299.38059188,-0.00000000
299.58706125,-0.00000000
299.79353063,0.00000000
300.00000000,0.00000000
